win_num,win_start,win_end,CNVs,unique_count_groupA,unique_count_not_groupA
8419,84180001,84190000.0,"[84171890, 84179577, 84188552]",6,25
8420,84190001,84200000.0,"[84171890, 84188552, 84191316, 84193114, 84198476]",5,29
8421,84200001,84210000.0,"[84188552, 84201445, 84206679]",4,27
8422,84210001,84220000.0,"[84218596, 84219078]",0,2
8423,84220001,84230000.0,[84219078],0,1
8424,84230001,84240000.0,[84219078],0,1
8425,84240001,84250000.0,"[84219078, 84247294, 84248430]",0,5
8426,84250001,84260000.0,"[84219078, 84250243, 84255057, 84257385, 84258409]",0,6
8427,84260001,84270000.0,"[84219078, 84255057, 84257385, 84258409, 84262330, 84263959, 84267071]",0,7
8428,84270001,84280000.0,"[84219078, 84257385, 84262330, 84263959, 84267071, 84275689]",0,6
8429,84280001,84290000.0,"[84219078, 84257385, 84262330, 84275689, 84288038]",0,5
8430,84290001,84300000.0,"[84219078, 84257385, 84262330, 84275689, 84288038, 84299949]",0,18
8431,84300001,84310000.0,"[84219078, 84262330, 84299949, 84306819, 84307612, 84309634]",0,19
8432,84310001,84320000.0,"[84262330, 84306819, 84307612]",0,3
8433,84320001,84330000.0,"[84306819, 84322285]",0,2
8434,84330001,84340000.0,"[84306819, 84322285, 84332465, 84333377, 84335012]",39,557
8435,84340001,84350000.0,"[84306819, 84322285, 84333377, 84335012, 84346240]",0,6
8436,84350001,84360000.0,"[84306819, 84322285, 84333377, 84335012, 84346240, 84354567, 84356019, 84356079]",1,8
8437,84360001,84370000.0,"[84306819, 84322285, 84333377, 84335012, 84346240, 84354567, 84356079]",1,7
8438,84370001,84380000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079]",1,6
8439,84380001,84390000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079, 84381075, 84381869, 84383354, 84386193, 84387798]",93,1224
8440,84390001,84400000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079, 84392154, 84399165, 84399771, 84399912]",3,28
8441,84400001,84410000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079, 84399165, 84399771, 84399912, 84401780, 84403679, 84405450, 84405616, 84407571]",3,30
8442,84410001,84420000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079, 84399771, 84403679, 84405616, 84413985, 84414571]",3,30
8443,84420001,84430000.0,"[84322285, 84333377, 84335012, 84346240, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84426404, 84429274]",2,14
8444,84430001,84440000.0,"[84322285, 84333377, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84426404, 84429274, 84435464, 84439954]",2,17
8445,84440001,84450000.0,"[84333377, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84426404, 84429274, 84435464, 84439954, 84447753]",2,17
8446,84450001,84460000.0,"[84333377, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84429274, 84435464, 84439954, 84447753]",2,16
8447,84460001,84470000.0,"[84333377, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84429274, 84435464, 84439954, 84447753, 84464650, 84467392, 84468624]",7,24
8448,84470001,84480000.0,"[84333377, 84354567, 84356079, 84399771, 84403679, 84413985, 84424277, 84425269, 84429274, 84435464, 84439954, 84447753, 84467392, 84468624, 84473019]",39,428
8449,84480001,84490000.0,"[84333377, 84354567, 84356079, 84399771, 84424277, 84425269, 84435464, 84439954, 84482385, 84483661]",1,13
8450,84490001,84500000.0,"[84356079, 84399771, 84424277, 84425269, 84439954, 84483661, 84493495]",0,11
8451,84500001,84510000.0,"[84356079, 84399771, 84425269, 84483661, 84493495, 84501608, 84506163, 84506275, 84506507, 84508212]",1,9
8452,84510001,84520000.0,"[84356079, 84399771, 84425269, 84506275, 84508212, 84512968, 84518076]",4430,58677
8453,84520001,84530000.0,"[84399771, 84425269, 84508212, 84512968, 84523355, 84524124, 84524762]",1,6
8454,84530001,84540000.0,"[84508212, 84512968, 84523355, 84524762, 84531050, 84531581, 84532267, 84534318]",3,11
8455,84540001,84550000.0,"[84508212, 84512968, 84523355, 84524762, 84531581, 84532267, 84534318, 84540092, 84540870, 84545190, 84547782, 84548245]",1,11
8456,84550001,84560000.0,"[84508212, 84523355, 84524762, 84531581, 84532267, 84534318, 84545190, 84547782, 84550320, 84552920]",1,11
8457,84560001,84570000.0,"[84508212, 84523355, 84524762, 84531581, 84532267, 84534318, 84545190, 84547782, 84563886, 84564411]",2,9
8458,84570001,84580000.0,"[84508212, 84523355, 84524762, 84531581, 84532267, 84534318, 84545190, 84547782, 84563886, 84564411, 84575686, 84579037]",3,13
8459,84580001,84590000.0,"[84508212, 84523355, 84524762, 84531581, 84532267, 84534318, 84545190, 84547782, 84563886, 84564411, 84575686, 84579037, 84585153]",3,16
8460,84590001,84600000.0,"[84508212, 84523355, 84524762, 84531581, 84532267, 84534318, 84545190, 84547782, 84563886, 84564411, 84575686, 84579037, 84592628, 84593133, 84597713, 84597874]",3,17
8461,84600001,84610000.0,"[84508212, 84523355, 84524762, 84532267, 84534318, 84545190, 84547782, 84563886, 84564411, 84575686, 84579037, 84592628, 84597713, 84597874, 84605502, 84607009]",3,22
8462,84610001,84620000.0,"[84508212, 84523355, 84524762, 84545190, 84547782, 84563886, 84575686, 84579037, 84592628, 84597713, 84597874, 84605502, 84607009, 84611684, 84611800, 84613913, 84617676, 84618229, 84618735]",4,27
8463,84620001,84630000.0,"[84508212, 84523355, 84524762, 84547782, 84563886, 84575686, 84579037, 84592628, 84597874, 84607009, 84611684, 84611800, 84613913, 84617676, 84618229, 84618735, 84623808, 84624149, 84625810]",5,29
8464,84630001,84640000.0,"[84508212, 84523355, 84524762, 84547782, 84563886, 84575686, 84579037, 84592628, 84597874, 84607009, 84611684, 84613913, 84623808, 84624149, 84625810, 84631991, 84634418, 84636465, 84636880, 84638620, 84639118]",6,62
8465,84640001,84650000.0,"[84508212, 84523355, 84547782, 84563886, 84575686, 84579037, 84592628, 84597874, 84607009, 84613913, 84623808, 84631991, 84636465, 84639118, 84640102, 84640815, 84647025, 84648408, 84649858]",3,28
8466,84650001,84660000.0,"[84508212, 84523355, 84547782, 84563886, 84575686, 84592628, 84597874, 84607009, 84613913, 84623808, 84631991, 84636465, 84639118, 84648408, 84649858, 84653843, 84655725]",3,24
8467,84660001,84670000.0,"[84508212, 84523355, 84547782, 84575686, 84592628, 84597874, 84607009, 84623808, 84631991, 84636465, 84639118, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84666038, 84667744]",2,27
8468,84670001,84680000.0,"[84523355, 84547782, 84575686, 84592628, 84597874, 84607009, 84623808, 84631991, 84636465, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84670638, 84671085, 84674347, 84675105, 84675377]",1,30
8469,84680001,84690000.0,"[84523355, 84547782, 84575686, 84592628, 84597874, 84607009, 84623808, 84631991, 84636465, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84671085, 84675377, 84682218, 84683745, 84686580, 84689804]",1,30
8470,84690001,84700000.0,"[84523355, 84547782, 84575686, 84592628, 84597874, 84607009, 84623808, 84631991, 84636465, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84675377, 84682218, 84683745, 84686580, 84689804, 84692049, 84692499, 84693681, 84695871, 84696908, 84696975, 84699881]",2,37
8471,84700001,84710000.0,"[84523355, 84547782, 84575686, 84592628, 84597874, 84607009, 84623808, 84631991, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84675377, 84682218, 84683745, 84686580, 84689804, 84692049, 84695871, 84696975, 84699881, 84700249, 84700813, 84701333, 84705714, 84708270]",2,36
8472,84710001,84720000.0,"[84523355, 84547782, 84597874, 84607009, 84623808, 84631991, 84648408, 84649858, 84653843, 84655725, 84665375, 84665979, 84675377, 84682218, 84683745, 84686580, 84689804, 84692049, 84696975, 84701333, 84705714, 84708270, 84710682, 84712345, 84713792, 84714745, 84715060, 84717601]",2,38
8473,84720001,84730000.0,"[84547782, 84597874, 84607009, 84623808, 84631991, 84648408, 84649858, 84653843, 84665375, 84665979, 84675377, 84682218, 84683745, 84686580, 84689804, 84692049, 84701333, 84705714, 84710682, 84712345, 84713792, 84714745, 84717601, 84720137, 84720921, 84721499, 84726542, 84726875]",3,34
8474,84730001,84740000.0,"[84547782, 84597874, 84607009, 84623808, 84631991, 84648408, 84665375, 84675377, 84682218, 84686580, 84689804, 84692049, 84701333, 84705714, 84710682, 84712345, 84714745, 84720137, 84726542, 84726875, 84731613, 84733340, 84737746, 84737792, 84738102]",11,89
8475,84740001,84750000.0,"[84547782, 84597874, 84607009, 84623808, 84631991, 84665375, 84675377, 84682218, 84686580, 84689804, 84692049, 84701333, 84705714, 84710682, 84712345, 84714745, 84720137, 84726542, 84731613, 84737746, 84737792, 84738102, 84741567, 84744066, 84745770]",2,25
8476,84750001,84760000.0,"[84597874, 84623808, 84631991, 84665375, 84675377, 84682218, 84686580, 84692049, 84701333, 84705714, 84710682, 84712345, 84714745, 84720137, 84726542, 84737792, 84744066, 84751293, 84757000, 84759293]",2,19
8477,84760001,84770000.0,"[84597874, 84623808, 84631991, 84665375, 84675377, 84686580, 84692049, 84701333, 84710682, 84712345, 84714745, 84720137, 84726542, 84737792, 84744066, 84759293, 84761383, 84763752, 84769085]",2,19
8478,84770001,84780000.0,"[84623808, 84631991, 84665375, 84686580, 84692049, 84701333, 84710682, 84712345, 84714745, 84720137, 84726542, 84737792, 84761383, 84763752, 84772903, 84776163, 84776912, 84779707]",3,19
8479,84780001,84790000.0,"[84623808, 84665375, 84686580, 84692049, 84701333, 84710682, 84712345, 84720137, 84726542, 84737792, 84763752, 84772903, 84776163, 84776912, 84779707, 84781771, 84787166, 84787223, 84789104, 84789110]",5,32
8480,84790001,84800000.0,"[84623808, 84665375, 84692049, 84701333, 84710682, 84712345, 84720137, 84726542, 84737792, 84763752, 84772903, 84776163, 84787166, 84787223, 84789104, 84789110, 84790598, 84796900]",5,30
8481,84800001,84810000.0,"[84665375, 84692049, 84701333, 84710682, 84712345, 84720137, 84726542, 84763752, 84772903, 84776163, 84787166, 84789104, 84789110, 84790598, 84796900, 84801700, 84808521]",4,18
8482,84810001,84820000.0,"[84665375, 84692049, 84701333, 84712345, 84720137, 84763752, 84772903, 84787166, 84789104, 84789110, 84801700, 84808521, 84813693, 84814516, 84815685, 84816343, 84818254]",4,20
8483,84820001,84830000.0,"[84665375, 84701333, 84712345, 84720137, 84787166, 84789104, 84789110, 84801700, 84808521, 84814516, 84815685, 84816343, 84818254, 84826657, 84828400]",17,319
8484,84830001,84840000.0,"[84665375, 84701333, 84720137, 84787166, 84789104, 84789110, 84801700, 84808521, 84814516, 84815685, 84816343, 84826657, 84828400, 84831395, 84833203, 84834662, 84836076, 84836379, 84836611]",15,325
8485,84840001,84850000.0,"[84701333, 84787166, 84789104, 84789110, 84801700, 84808521, 84814516, 84815685, 84816343, 84826657, 84828400, 84831395, 84833203, 84834662, 84836076, 84836379, 84836611, 84844085, 84848901]",7132,92885
8486,84850001,84860000.0,"[84787166, 84789104, 84789110, 84801700, 84808521, 84816343, 84826657, 84828400, 84831395, 84833203, 84834662, 84836076, 84836379, 84836611, 84848901, 84850247, 84855051, 84857065, 84858779, 84859277, 84859870]",63,1035
8487,84860001,84870000.0,"[84787166, 84789104, 84789110, 84801700, 84808521, 84816343, 84828400, 84831395, 84834662, 84836076, 84836611, 84848901, 84850247, 84855051, 84859870]",1,18
8488,84870001,84880000.0,"[84787166, 84789104, 84789110, 84801700, 84808521, 84816343, 84828400, 84831395, 84834662, 84836611, 84848901, 84850247, 84870670, 84876962]",1,17
8489,84880001,84890000.0,"[84789104, 84789110, 84801700, 84808521, 84816343, 84828400, 84834662, 84836611, 84848901, 84850247, 84870670, 84876962, 84881167, 84881333, 84883340]",1,22
8490,84890001,84900000.0,"[84789104, 84789110, 84801700, 84808521, 84816343, 84828400, 84834662, 84836611, 84848901, 84850247, 84870670, 84881333, 84883340, 84894280]",1,16
8491,84900001,84910000.0,"[84789110, 84801700, 84808521, 84816343, 84828400, 84834662, 84848901, 84850247, 84881333, 84883340, 84900931, 84904134, 84905193, 84905578]",0,18
8492,84910001,84920000.0,"[84789110, 84808521, 84816343, 84834662, 84848901, 84850247, 84881333, 84883340, 84900931, 84905193, 84905578]",0,15
8493,84920001,84930000.0,"[84808521, 84834662, 84848901, 84881333, 84905578, 84929468]",0,10
8494,84930001,84940000.0,"[84808521, 84848901, 84881333, 84929468, 84934242, 84935068, 84939356]",0,7
8495,84940001,84950000.0,"[84808521, 84848901, 84881333, 84929468, 84939356, 84940375, 84946471, 84946976]",0,11
8496,84950001,84960000.0,"[84808521, 84881333, 84929468, 84939356, 84940375, 84946471, 84952395, 84954765, 84957711, 84958623]",0,10
8497,84960001,84970000.0,"[84808521, 84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84963307, 84964007]",0,10
8498,84970001,84980000.0,"[84808521, 84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84963307, 84970756, 84973802, 84976455]",0,12
8499,84980001,84990000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84970756, 84976455, 84981777, 84984840, 84986091, 84988433, 84989924]",1,17
8500,84990001,85000000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84970756, 84976455, 84981777, 84984840, 84988433, 84989924, 84992932, 84995228, 84999221]",0,20
8501,85000001,85010000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84970756, 84976455, 84995228, 84999221]",0,11
8502,85010001,85020000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 84970756, 84976455, 84995228, 84999221, 85012139, 85013114, 85015884]",8549,113489
8503,85020001,85030000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84957711, 84958623, 85013114, 85015884, 85023672, 85025445, 85025657, 85028072]",1,40
8504,85030001,85040000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84958623, 85013114, 85034045, 85035524]",1,8
8505,85040001,85050000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84958623, 85013114, 85035524]",0,8
8506,85050001,85060000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84958623, 85013114, 85035524, 85050288, 85050803, 85054021, 85054259, 85055736, 85059902]",20,228
8507,85060001,85070000.0,"[84881333, 84929468, 84939356, 84940375, 84946471, 84958623, 85013114, 85035524, 85054021, 85059902, 85061373, 85064594, 85067936]",20,228
8508,85070001,85080000.0,"[84929468, 84940375, 84946471, 84958623, 85013114, 85035524, 85054021, 85067936, 85074859]",1,11
8509,85080001,85090000.0,"[84929468, 84940375, 84946471, 84958623, 85013114, 85035524, 85054021, 85067936, 85080560, 85081719, 85082221, 85084809, 85086166]",2,29
8510,85090001,85100000.0,"[84929468, 84940375, 84946471, 84958623, 85035524, 85054021, 85067936, 85091626, 85095830, 85095878]",1,12
8511,85100001,85110000.0,"[84929468, 84946471, 84958623, 85035524, 85054021, 85067936, 85108130]",2,18
8512,85110001,85120000.0,"[84958623, 85035524, 85054021, 85067936, 85108130]",2,16
8513,85120001,85130000.0,"[85035524, 85054021, 85067936, 85108130, 85120736, 85125479]",2,17
8514,85130001,85140000.0,"[85035524, 85054021, 85067936, 85108130, 85125479, 85130923, 85134975]",6,107
8515,85140001,85150000.0,"[85035524, 85054021, 85067936, 85108130, 85134975]",2,16
8516,85150001,85160000.0,"[85035524, 85054021, 85067936, 85108130, 85134975, 85154978]",2,17
8517,85160001,85170000.0,"[85035524, 85067936, 85108130, 85134975, 85154978]",1,15
8518,85170001,85180000.0,"[85067936, 85108130, 85134975, 85174479]",1,14
8519,85180001,85190000.0,"[85108130, 85134975, 85185459, 85186136, 85186220, 85187574, 85188921, 85189321]",2,40
8520,85190001,85200000.0,"[85108130, 85134975, 85190880, 85193181, 85195518, 85199240]",2,27
8521,85200001,85210000.0,"[85108130, 85134975, 85202802, 85205447, 85207605]",1,15
8522,85210001,85220000.0,"[85108130, 85134975, 85205447, 85207605, 85210088, 85218134, 85218858]",1,17
8523,85220001,85230000.0,"[85108130, 85134975, 85207605, 85210088]",1,14
8524,85230001,85240000.0,"[85134975, 85210088]",0,2
8525,85240001,85250000.0,[85210088],0,1
8526,85250001,85260000.0,"[85250015, 85250756, 85251228, 85255767, 85257664, 85259162]",0,13
8527,85260001,85270000.0,"[85250756, 85263117]",0,4
8529,85280001,85290000.0,"[85282182, 85285072]",1,8
8530,85290001,85300000.0,[85282182],0,1
8531,85300001,85310000.0,"[85302648, 85305788]",0,6
8532,85310001,85320000.0,"[85310329, 85319862]",1,2
8533,85320001,85330000.0,[85319862],1,1
8534,85330001,85340000.0,"[85332433, 85336379, 85336723]",0,3
8535,85340001,85350000.0,"[85336379, 85340373, 85343958, 85344899, 85346331, 85348160]",3,49
8536,85350001,85360000.0,"[85336379, 85357233]",0,3
8537,85360001,85370000.0,"[85357233, 85366511]",0,3
8538,85370001,85380000.0,"[85357233, 85371263, 85373077, 85377456]",1,14
8539,85380001,85390000.0,"[85357233, 85371263, 85382400, 85384116, 85388233]",3,21
8540,85390001,85400000.0,"[85357233, 85394217, 85395032, 85395436, 85398415]",2,9
8541,85400001,85410000.0,"[85357233, 85405087]",0,4
8542,85410001,85420000.0,"[85357233, 85411305, 85413577, 85416159, 85417440, 85418939]",10,244
8543,85420001,85430000.0,"[85357233, 85411305, 85424331, 85428690]",1,18
8544,85430001,85440000.0,"[85357233, 85411305, 85428690, 85431287, 85435195, 85437132, 85438090, 85439423]",0,27
8545,85440001,85450000.0,"[85357233, 85411305, 85438090, 85439423, 85441205, 85442433, 85445198]",0,15
8546,85450001,85460000.0,"[85357233, 85411305, 85439423, 85441205, 85454347]",0,11
8547,85460001,85470000.0,"[85357233, 85439423, 85463410, 85466475]",1,15
8548,85470001,85480000.0,"[85357233, 85463410, 85466475, 85470968]",1,12
8549,85480001,85490000.0,"[85357233, 85463410, 85481035, 85481965, 85482436, 85484087]",0,20
8550,85490001,85500000.0,"[85357233, 85463410, 85484087, 85492691, 85495937, 85497989]",19,612
8551,85500001,85510000.0,"[85357233, 85463410, 85495937, 85501151, 85501870, 85502259, 85508633, 85509500]",6,99
8552,85510001,85520000.0,"[85357233, 85463410, 85495937, 85501870, 85508633]",5,90
8553,85520001,85530000.0,"[85463410, 85495937, 85523135]",0,5
8554,85530001,85540000.0,"[85463410, 85495937, 85533010, 85536578, 85537506]",16,262
8555,85540001,85550000.0,"[85495937, 85533010, 85540000, 85540234, 85542476, 85544542, 85545483]",3,6
8556,85550001,85560000.0,"[85495937, 85551983, 85559193]",495,6364
8557,85560001,85570000.0,"[85551983, 85562127, 85564991, 85566329, 85567724]",495,6366
8558,85570001,85580000.0,"[85572452, 85574321, 85574563, 85579823]",0,6
8559,85580001,85590000.0,"[85579823, 85582880]",9,113
8561,85600001,85610000.0,"[85604235, 85606718, 85607588, 85608735]",0,6
8562,85610001,85620000.0,"[85613938, 85615130, 85615865, 85619146]",0,4
